name,x1,y1,x2,y2,classname
4587.png,201,209,236,234,1
4330.png,416,115,479,181,1
4330.png,95,99,145,155,0
4330.png,421,143,466,177,1
4330.png,586,135,613,167,0
1988.jpg,436,187,717,532,0
1988.jpg,1081,148,1462,608,1
1988.jpg,1111,361,1338,590,1
6244.jpg,162,42,385,340,0
5057.jpg,904,94,1532,823,1
3471.png,586,73,664,192,1
3471.png,198,138,269,225,1
3471.png,596,153,654,187,1
3471.png,464,134,535,215,1
4908.png,417,22,599,243,1
4908.png,421,135,571,242,1
5630.jpg,199,5,485,352,0
5630.jpg,473,4,723,358,0
4462.png,278,23,342,103,1
4462.png,414,100,473,174,1
4462.png,288,62,340,100,1
4462.png,423,140,469,170,1
3531.png,313,461,677,691,1
4881.png,147,9,579,582,1
6155.jpg,749,596,1939,2326,0
4322.png,279,108,357,211,1
3289.png,197,30,545,530,1
2013.jpg,364,75,504,263,1
2013.jpg,385,147,480,245,1
2575.png,431,130,519,259,0
1921.jpg,68,124,341,452,0
4619.png,364,71,508,274,1
4619.png,390,146,499,270,1
2440.png,346,94,480,241,1
2440.png,655,119,883,354,1
2440.png,381,188,470,242,1
2440.png,688,255,760,354,1
2807.png,238,3,350,155,1
4021.png,363,4,514,198,1
2594.png,54,9,446,394,1
2594.png,138,229,357,392,1
3670.png,312,29,523,305,1
3670.png,324,180,511,303,1
5123.jpg,155,200,366,471,1
5123.jpg,165,294,325,464,1
4715.png,388,2,575,205,1
4715.png,412,87,539,202,1
5173.jpg,198,0,848,819,0
3193.png,3,103,267,446,1
3193.png,319,242,420,395,0
3193.png,4,218,230,446,1
3193.png,215,331,330,394,1
2805.png,418,24,560,216,1
2805.png,421,123,533,213,1
2666.png,422,212,491,304,1
2666.png,643,210,699,284,1
2666.png,751,202,829,299,1
2666.png,437,251,489,302,1
2666.png,642,243,695,284,1
2666.png,766,252,819,298,1
2666.png,647,447,730,547,1
2666.png,364,459,448,525,1
2666.png,225,479,267,515,1
2666.png,218,453,267,518,1
2666.png,353,374,453,527,1
2666.png,647,356,824,546,1
2372.png,287,71,342,145,1
2372.png,297,112,340,144,1
1959.jpg,313,206,955,958,1
1959.jpg,410,632,867,917,1
2389.png,208,49,446,395,1
2389.png,240,249,443,394,1
3978.png,364,179,536,435,1
3978.png,0,142,32,184,1
3978.png,2,69,67,184,1
3978.png,96,54,142,141,1
3978.png,132,23,171,83,1
3978.png,103,103,138,141,1
3978.png,145,47,169,81,1
5188.jpg,2268,520,3138,1709,1
5188.jpg,2531,1192,3090,1700,1
3269.png,173,0,395,249,1
3269.png,233,147,373,246,1
4985.png,308,225,366,310,1
4985.png,312,271,359,307,1
4603.png,53,51,242,334,1
4603.png,244,69,422,328,1
4603.png,77,176,237,329,1
4603.png,242,178,390,322,1
5697.jpg,650,8,1176,540,0
6127.jpg,418,36,615,331,0
2578.png,222,12,715,633,1
4024.png,287,24,519,354,1
4024.png,47,44,232,319,1
4024.png,52,177,216,314,1
4024.png,295,203,477,351,1
6122.jpg,306,1,1337,1020,0
5996.jpg,282,11,366,131,0
3306.png,581,7,697,157,1
5161.jpg,200,0,590,458,0
5070.jpg,55,0,369,463,1
5070.jpg,375,122,698,564,1
5018.jpg,405,201,489,283,1
6106.jpg,779,39,999,341,0
4831.png,765,53,1005,290,1
4831.png,762,204,880,290,1
4831.png,172,0,267,60,0
4831.png,704,0,812,43,0
4986.png,324,47,438,189,1
2128.jpg,382,107,498,231,1
2128.jpg,547,62,681,240,1
2128.jpg,758,25,901,226,1
6301.jpg,394,89,518,274,0
4353.png,370,1,529,143,1
2356.png,266,14,361,142,1
6391.jpg,125,158,251,252,1
3325.png,157,75,466,467,1
4452.png,208,23,307,164,1
4452.png,212,91,295,159,1
3335.png,235,35,441,323,1
3335.png,262,186,417,309,1
5564.jpeg,270,2,427,165,0
2230.png,328,344,384,402,1
2230.png,179,341,234,420,1
2230.png,184,385,225,413,1
2230.png,336,370,374,397,1
5072.jpg,555,27,775,298,1
2026.jpg,61,2,236,203,1
2026.jpg,448,0,581,134,1
2026.jpg,477,15,562,122,1
2026.jpg,77,43,224,194,1
2026.jpg,305,136,483,278,1
6261.jpg,170,147,794,670,0
4697.png,398,114,518,259,1
4697.png,338,111,405,224,1
4697.png,243,111,318,204,1
4697.png,115,96,191,196,1
4697.png,56,98,105,181,1
4697.png,0,74,59,189,1
4697.png,0,139,55,187,1
4697.png,54,144,104,183,1
4697.png,128,144,188,193,1
4697.png,254,160,310,200,1
4697.png,335,175,400,221,1
4697.png,402,178,492,256,1
1867.jpg,2548,1232,3295,2261,1
1867.jpg,2604,1787,3139,2210,1
5868.jpg,539,165,660,312,0
2690.png,323,4,400,95,1
3764.png,3,4,466,492,1
4085.png,119,154,196,254,1
4085.png,125,214,196,252,1
4085.png,297,182,352,216,1
4085.png,0,50,25,123,1
4085.png,0,86,22,122,1
4455.png,181,47,291,220,1
4455.png,342,82,464,264,1
4455.png,18,79,142,244,1
4455.png,253,20,333,136,0
3407.png,498,114,545,168,1
3407.png,185,108,232,169,1
4810.png,249,141,454,364,1
4106.png,481,116,557,206,1
4106.png,242,115,323,208,1
4106.png,361,167,413,235,1
4106.png,272,158,318,206,1
4106.png,367,203,400,227,1
4106.png,485,157,539,201,1
4106.png,48,136,88,177,1
4106.png,13,86,88,181,1
4106.png,575,143,625,214,1
5097.jpg,185,46,298,165,1
5097.jpg,311,226,405,358,1
5097.jpg,487,206,562,293,1
5097.jpg,877,412,983,524,1
5097.jpg,791,46,915,217,1
5097.jpg,14,244,62,277,1
5097.jpg,8,201,70,282,1
1904.jpg,815,197,1022,453,1
1904.jpg,828,287,1007,429,1
6263.jpg,160,1,749,653,0
3950.png,2,4,443,239,1
3950.png,252,63,598,397,1
3950.png,440,398,722,615,1
1809.jpg,915,78,1419,742,0
4776.png,370,78,511,227,1
4776.png,336,151,394,272,1
4776.png,243,106,342,282,1
4776.png,195,164,248,271,1
4776.png,113,167,205,253,1
4776.png,198,222,243,269,1
4776.png,247,216,342,281,1
4776.png,336,217,395,270,1
4776.png,398,135,508,230,1
5980.jpg,224,102,273,161,0
5980.jpg,387,118,446,184,0
2373.png,18,43,163,239,1
2373.png,277,221,332,302,1
2373.png,340,210,415,311,1
2373.png,420,212,526,347,1
2373.png,39,144,160,234,1
2373.png,282,258,327,300,1
2373.png,341,265,399,310,1
2373.png,420,286,510,347,1
2373.png,240,185,263,211,0
2373.png,214,202,235,229,0
3667.png,120,74,430,445,1
3296.png,19,64,135,195,1
3296.png,252,44,336,155,1
3296.png,51,143,129,194,1
3296.png,255,106,327,155,1
6267.jpg,23,52,149,219,0
6267.jpg,287,154,407,325,0
6267.jpg,384,169,413,300,0
6267.jpg,464,375,586,538,0
6267.jpg,662,199,748,304,0
5379.jpg,613,125,771,301,0
4111.png,230,72,970,813,1
5153.jpg,574,0,680,159,1
5153.jpg,73,0,181,72,1
1927.jpg,846,103,1170,521,1
2989.png,216,2,529,499,1
2654.png,151,3,390,241,1
2654.png,207,118,353,238,1
3326.png,30,152,95,233,0
2520.png,131,74,284,230,1
2520.png,446,198,553,320,1
2520.png,209,173,274,225,1
2520.png,468,272,533,321,1
3421.png,128,80,273,285,1
3421.png,386,163,513,319,1
2949.png,225,98,292,170,1
2949.png,512,96,600,192,1
2949.png,225,141,267,166,1
2949.png,514,155,568,188,1
2122.jpg,61,239,158,347,1
2122.jpg,262,242,326,320,1
2122.jpg,586,228,648,313,1
2122.jpg,427,330,493,415,1
2122.jpg,507,368,566,439,1
2122.jpg,74,299,152,348,1
2122.jpg,276,286,317,318,1
2122.jpg,508,405,548,439,1
2122.jpg,434,382,487,411,1
2122.jpg,586,281,631,314,1
2122.jpg,2,257,27,283,0
2122.jpg,394,297,420,327,0
2122.jpg,328,276,345,299,0
5623.jpg,290,106,353,191,0
2986.png,115,11,435,452,1
2986.png,175,233,374,445,1
3999.png,155,96,468,532,1
3999.png,159,296,467,523,1
4201.png,385,42,674,420,1
4201.png,10,41,351,477,1
2428.png,34,119,322,476,1
2428.png,324,54,684,579,1
2287.png,442,42,503,146,0
2287.png,184,257,262,358,0
2287.png,39,233,172,384,0
6054.png,13,62,155,191,0
4520.png,8,65,248,382,1
4520.png,0,189,219,389,1
4520.png,299,235,468,332,1
2875.png,101,38,361,429,1
2875.png,379,281,430,340,1
2875.png,115,231,326,425,1
2875.png,391,308,421,339,1
2488.png,240,165,511,491,1
4187.png,47,43,205,247,1
4187.png,395,9,555,204,1
2513.png,177,7,349,162,0
3845.png,113,5,420,432,1
3845.png,144,244,396,429,1
3910.png,267,2,403,147,1
3910.png,306,72,396,142,1
3910.png,585,203,605,234,1
3910.png,571,199,585,226,1
6378.jpg,205,21,254,95,0
6378.jpg,74,37,180,171,0
6378.jpg,576,28,660,135,0
2626.png,593,84,632,132,1
2626.png,596,109,626,131,1
2626.png,604,178,630,191,1
3943.png,360,176,658,579,1
2950.png,397,94,485,194,1
4306.png,2,5,118,214,1
4306.png,138,100,295,320,1
4306.png,355,52,516,323,1
4306.png,0,117,112,214,1
4306.png,140,195,276,317,1
4306.png,360,170,516,318,1
4339.png,411,9,929,652,1
6209.jpg,143,40,242,175,0
6209.jpg,466,214,556,337,0
6209.jpg,272,10,335,74,0
2404.png,150,406,199,470,0
5075.png,305,186,397,263,1
5075.png,332,222,376,258,1
5226.jpg,853,192,928,279,1
5226.jpg,751,142,792,199,1
5226.jpg,905,125,943,176,1
5226.jpg,855,238,909,276,1
5226.jpg,908,153,938,171,1
5226.jpg,752,174,781,197,1
6240.jpg,136,175,320,426,0
6240.jpg,338,45,505,277,0
6240.jpg,437,1,566,181,0
4270.png,267,166,462,418,1
3896.png,445,4,746,385,1
3896.png,451,180,696,380,1
4555.png,322,5,756,646,1
4555.png,340,339,746,643,1
4710.png,198,132,292,247,1
4710.png,500,93,681,313,1
3310.png,286,230,517,519,1
3310.png,68,231,282,550,1
3171.png,119,6,462,395,1
2335.png,229,29,423,339,1
2335.png,246,187,405,336,1
2499.png,333,173,482,383,1
2499.png,342,296,471,381,1
2499.png,164,107,216,186,0
2499.png,35,46,82,105,0
2499.png,206,44,250,108,0
2499.png,328,47,374,108,0
2499.png,446,57,491,100,0
2499.png,334,103,417,184,0
3033.png,6,5,327,406,1
3033.png,8,275,272,401,1
5353.jpg,118,23,549,441,0
4498.png,429,163,567,332,1
4498.png,704,153,811,384,1
4498.png,436,257,501,329,1
4498.png,706,277,809,375,1
2423.png,255,22,472,265,1
2423.png,267,141,425,262,1
4180.png,132,3,404,333,0
2533.png,130,34,541,572,1
4906.png,270,110,471,431,1
4906.png,115,301,297,543,1
5009.jpg,323,125,613,530,1
5009.jpg,374,285,611,516,1
5009.jpg,171,1,407,228,0
4583.png,61,8,438,442,1
4583.png,87,214,409,438,1
2723.png,130,6,492,495,1
2880.png,4,5,212,315,1
2880.png,219,5,448,265,1
2880.png,7,159,189,311,1
2880.png,266,78,445,258,1
4938.png,597,5,800,178,0
6040.jpg,389,43,538,167,0
2726.png,40,2,441,426,1
5129.jpg,181,36,268,165,1
5129.jpg,351,93,400,180,0
3723.png,350,120,413,191,1
4335.png,291,6,497,309,1
5040.jpeg,263,64,374,194,1
5040.jpeg,523,1,737,294,1
5040.jpeg,265,135,361,194,1
5040.jpeg,526,186,695,290,1
3074.png,413,98,523,219,1
3074.png,485,159,523,216,1
3074.png,70,230,136,301,0
5247.jpg,356,54,544,315,0
4167.png,473,213,579,349,1
4167.png,474,273,527,340,1
2160.png,148,112,548,624,1
3048.png,158,39,570,582,1
1821.jpg,518,137,623,259,1
1821.jpg,432,104,523,214,1
1821.jpg,438,148,509,209,1
1821.jpg,527,184,597,248,1
1821.jpg,25,111,51,140,0
4513.png,322,181,426,351,1
2015.jpg,2776,408,3346,1174,1
2015.jpg,592,394,1199,1229,1
2015.jpg,809,742,1172,1191,1
2015.jpg,2843,846,3207,1129,1
2908.png,387,2,497,151,1
2908.png,400,67,480,148,1
3936.png,75,0,654,603,1
5657.png,247,60,367,197,0
6409.png,391,9,1004,828,1
5540.jpg,102,39,356,342,0
2974.png,190,5,668,574,1
6382.jpg,344,95,480,290,0
3293.png,812,3,982,169,1
3293.png,333,201,535,469,1
3293.png,464,3,560,152,1
3293.png,470,100,551,148,1
3666.png,49,150,311,399,1
2865.png,128,7,242,115,1
2865.png,172,71,227,114,1
1808.jpg,80,243,882,1158,0
1808.jpg,3,650,338,1374,0
3795.png,154,3,661,611,1
4616.png,182,20,519,466,1
3096.png,71,0,587,476,1
3096.png,214,196,582,470,1
2284.png,102,112,201,227,1
2284.png,103,180,167,224,1
2284.png,530,116,571,142,1
2284.png,493,88,568,165,1
4739.png,236,45,477,372,1
3059.png,121,4,510,445,1
3059.png,141,215,464,442,1
6262.jpg,653,111,783,292,0
4818.png,527,76,608,175,1
4818.png,541,128,603,174,1
4967.png,301,9,471,258,0
5671.jpg,132,95,184,165,0
5671.jpg,91,170,151,246,0
2114.jpeg,233,113,439,393,1
2114.jpeg,254,246,435,390,1
5030.jpg,386,0,1000,841,1
4390.png,91,10,570,614,1
5429.jpg,151,59,612,719,1
5429.jpg,177,415,591,721,1
4734.png,154,32,422,388,1
4734.png,176,175,421,381,1
4089.png,573,130,683,285,1
4089.png,449,401,618,481,1
3253.png,335,3,495,170,0
2367.png,215,48,316,204,1
2556.png,66,113,110,163,1
2556.png,77,137,109,163,1
5613.jpg,221,25,406,250,0
5372.jpg,792,191,1094,579,1
2183.png,795,18,1026,281,1
2183.png,800,160,942,283,1
3266.png,37,0,365,457,1
3266.png,352,228,696,610,1
6253.jpg,540,116,721,347,0
6253.jpg,357,158,529,386,0
3909.png,290,87,462,265,1
6384.jpg,444,183,572,349,0
6384.jpg,87,105,149,184,0
2777.png,148,5,410,239,1
4001.png,147,0,814,492,1
3380.png,204,90,447,430,1
2850.png,142,130,543,569,1
1972.jpg,559,184,605,247,1
1972.jpg,449,195,495,256,1
1972.jpg,361,208,412,267,1
1972.jpg,563,207,602,240,1
1972.jpg,455,214,495,244,1
1972.jpg,372,228,409,260,1
4822.png,0,229,191,473,1
4822.png,362,196,535,406,1
5251.jpg,371,37,455,164,1
5251.jpg,377,100,448,160,1
6277.jpg,577,91,780,312,0
4147.png,216,21,469,327,1
3988.png,274,198,332,275,1
4045.png,351,43,442,161,1
4045.png,352,113,420,160,1
5257.jpg,690,5,1643,1046,0
3473.png,161,226,270,330,1
6033.jpg,187,105,432,377,0
6033.jpg,440,220,612,462,0
6033.jpg,709,151,943,539,0
6044.jpg,633,34,867,281,0
2530.png,53,3,657,610,1
4528.png,65,7,372,346,1
4528.png,78,161,322,342,1
4630.png,204,1,478,213,1
4620.png,360,97,473,243,1
2963.png,589,42,681,146,1
2963.png,330,56,395,155,1
2963.png,180,70,248,168,1
2963.png,34,47,124,150,1
4280.png,229,117,347,317,1
4280.png,440,18,587,215,1
4280.png,233,195,336,274,1
4280.png,467,116,583,208,1
6397.jpg,105,187,347,341,1
1975.jpg,55,323,337,652,0
2032.jpg,432,99,652,357,1
2032.jpg,442,16,664,345,1
2299.png,357,68,418,146,1
2299.png,377,120,415,145,1
2299.png,158,118,181,143,1
2299.png,158,90,212,142,1
2299.png,1,91,33,148,1
2299.png,0,119,33,149,1
2135.jpg,547,406,970,812,1
3980.png,462,59,579,216,1
3980.png,285,189,388,328,1
3980.png,304,273,385,324,1
3980.png,464,145,556,214,1
3980.png,59,212,118,273,0
3980.png,851,166,909,226,0
4651.png,406,219,473,312,1
4651.png,410,271,463,306,1
6114.jpg,334,54,440,194,0
6114.jpg,565,48,664,191,0
5673.jpg,402,211,572,461,0
5673.jpg,107,30,334,314,0
5673.jpg,581,5,763,262,0
3301.png,87,5,179,100,1
3301.png,521,200,626,334,1
3301.png,648,36,764,176,1
3195.png,788,97,829,195,1
3066.png,234,6,433,169,1
4461.png,403,72,647,412,1
5104.jpg,2,142,93,244,0
5104.jpg,24,402,129,545,0
5104.jpg,183,490,273,585,0
5104.jpg,274,234,326,293,0
5104.jpg,463,26,559,123,0
5104.jpg,418,149,525,280,0
5104.jpg,346,393,412,480,0
5104.jpg,605,146,783,337,0
2167.png,248,8,438,207,1
2228.png,172,76,296,218,1
5047.jpg,400,123,618,419,0
4595.png,282,163,493,450,1
5033.jpg,53,80,159,228,1
5033.jpg,211,119,296,225,1
5033.jpg,317,104,399,212,1
5033.jpg,417,89,492,178,1
5033.jpg,87,164,155,224,1
5033.jpg,230,178,286,222,1
5033.jpg,342,167,390,203,1
5033.jpg,450,137,487,174,1
4719.png,285,62,376,230,1
4719.png,343,62,501,235,1
4719.png,536,60,695,270,1
4719.png,288,143,356,226,1
4719.png,347,148,401,229,1
4719.png,550,163,660,267,1
3484.png,204,3,481,375,1
5295.jpg,671,111,959,539,0
3639.png,305,107,379,207,1
4899.png,137,64,443,483,1
6166.png,244,27,701,557,0
2278.png,369,7,471,107,0
2278.png,345,162,719,587,1
2278.png,166,19,252,91,1
2278.png,234,2,280,62,0
2278.png,316,2,368,61,0
2278.png,758,0,813,52,0
2397.png,170,8,441,330,1
2397.png,287,232,521,522,1
2311.png,28,24,474,572,0
3499.png,108,3,402,295,1
4252.png,345,55,380,103,1
4252.png,129,61,178,131,1
4252.png,133,107,176,132,1
4252.png,346,79,382,101,1
4252.png,246,76,265,93,1
4252.png,237,63,272,99,1
6043.jpg,383,145,986,870,0
3861.png,314,35,369,96,1
3861.png,315,62,342,95,1
3861.png,110,84,135,117,0
3861.png,80,86,105,114,0
3861.png,28,88,58,119,0
3861.png,2,95,23,118,0
3861.png,450,19,481,82,0
3044.png,84,45,416,558,1
3044.png,155,315,414,550,1
4320.png,114,42,376,367,1
4624.png,218,20,420,264,1
3282.png,198,0,542,428,1
5871.jpg,545,206,656,343,0
2573.png,104,199,131,230,1
2573.png,172,205,208,248,1
2573.png,345,214,372,250,1
2573.png,474,215,500,248,1
2573.png,378,201,399,231,1
2573.png,108,212,130,228,1
2573.png,176,227,206,246,1
2573.png,351,232,371,249,1
2573.png,380,216,394,228,1
2573.png,266,207,291,237,0
5704.jpg,1046,1252,1411,1556,1
5704.jpg,7,661,788,1682,1
5704.jpg,962,904,1424,1556,1
3822.png,503,83,604,229,1
3822.png,239,33,349,182,1
3822.png,244,111,322,182,1
3822.png,503,160,582,226,1
3822.png,395,39,472,141,0
2458.png,83,185,234,379,1
2458.png,102,275,226,378,1
5051.jpg,354,19,422,98,1
5051.jpg,147,19,233,109,1
5051.jpg,179,59,229,104,1
5051.jpg,356,55,393,96,1
2360.png,286,6,666,362,1
2360.png,287,169,520,371,1
4575.png,312,50,418,173,1
4575.png,35,83,105,140,1
4575.png,315,114,391,169,1
4575.png,403,268,519,392,1
2195.png,56,3,342,298,1
2195.png,418,89,719,608,1
3576.png,293,113,357,184,1
3576.png,138,101,206,176,1
3576.png,178,148,201,173,1
3576.png,315,156,348,181,1
4030.png,225,129,427,401,1
4030.png,84,57,240,260,0
4030.png,236,251,382,395,1
3781.png,181,22,380,290,1
3922.png,0,3,448,541,1
3922.png,28,224,422,541,1
1854.jpg,442,230,560,368,1
1854.jpg,472,272,550,349,1
3855.png,467,205,551,314,1
3855.png,466,262,523,311,1
5460.jpeg,147,57,488,506,0
5317.jpg,96,0,430,432,1
5317.jpg,119,219,411,430,1
5109.jpg,953,226,1092,402,1
5109.jpg,496,227,649,403,1
5109.jpg,66,203,209,369,1
5109.jpg,973,310,1088,399,1
5109.jpg,536,317,639,399,1
5109.jpg,1086,349,1118,392,1
5109.jpg,1077,265,1131,392,1
5118.jpg,285,38,486,295,1
5118.jpg,865,39,1028,313,1
5118.jpg,321,188,470,289,1
5118.jpg,874,225,1013,306,1
2324.png,267,10,500,333,1
5245.jpg,351,24,494,195,1
5245.jpg,364,106,491,190,1
2871.png,397,304,496,500,1
2871.png,148,205,259,358,1
2871.png,98,116,165,194,1
2871.png,151,78,200,145,1
2871.png,185,309,255,359,1
2871.png,111,151,165,194,1
2871.png,162,122,200,144,1
2871.png,397,387,492,493,1
2871.png,466,53,496,91,1
2871.png,461,20,494,93,1
3175.png,119,0,510,437,1
3175.png,149,157,422,419,1
5128.jpg,67,69,111,134,1
5128.jpg,197,26,248,97,1
5128.jpg,347,103,376,138,1
5128.jpg,378,103,401,135,1
5128.jpg,317,114,343,143,1
5128.jpg,460,75,506,134,1
2548.png,193,193,285,315,1
2548.png,196,264,267,312,1
6398.jpg,134,55,330,354,1
6398.jpg,372,189,523,407,1
6398.jpg,556,138,757,415,1
6398.jpg,792,0,1092,372,1
6398.jpg,383,537,602,863,1
6398.jpg,0,442,232,859,1
4385.png,148,6,315,243,1
4385.png,41,248,215,489,1
4385.png,242,206,440,477,1
4385.png,50,377,210,484,1
4385.png,151,135,285,238,1
4385.png,259,338,425,471,1
6195.jpg,2,144,55,223,0
6195.jpg,204,94,301,226,0
6195.jpg,294,155,388,277,0
6195.jpg,443,141,535,279,0
6195.jpg,399,152,451,229,0
6195.jpg,558,209,627,294,0
4566.png,0,206,207,650,1
4566.png,194,357,347,606,1
4566.png,389,286,520,537,1
4566.png,397,419,519,530,1
4566.png,195,475,344,604,1
4566.png,0,447,159,649,1
5198.jpg,2223,1342,3173,2217,1
5198.jpg,2255,1751,2643,2208,1
3926.png,401,94,580,343,1
2073.jpg,2156,906,4912,3684,1
2073.jpg,3045,2107,4622,3630,1
2073.jpg,911,4,4886,3649,1
4500.png,71,168,225,323,1
4500.png,137,272,226,324,1
3835.png,407,98,607,370,1
3835.png,176,101,388,382,1
3835.png,337,293,482,506,1
2247.png,290,73,377,200,0
3297.png,309,29,463,212,1
3297.png,438,393,627,595,1
3297.png,316,139,426,212,1
3297.png,442,535,571,594,1
3297.png,66,319,177,493,1
3297.png,65,411,132,493,1
3297.png,182,392,266,509,0
2065.jpg,343,90,605,454,1
4610.png,233,38,464,331,1
5297.jpg,103,218,247,438,0
4699.png,97,130,425,586,1
6315.jpg,473,221,550,331,0
2436.png,299,72,548,426,1
2623.png,383,257,431,320,1
5105.jpg,578,115,841,397,1
5105.jpg,608,260,760,397,1
6285.jpg,249,93,458,380,0
6160.jpg,241,1,774,506,0
3011.png,310,107,396,233,1
3011.png,312,178,381,231,1
4731.png,389,86,479,211,1
2536.png,365,82,467,237,1
1840.jpg,371,138,740,587,1
1840.jpg,444,341,728,568,1
1840.jpg,1026,187,1217,388,1
1840.jpg,1050,278,1213,380,1
2289.png,48,87,117,164,1
2289.png,87,140,114,162,1
4707.png,288,56,426,243,1
4707.png,314,157,418,237,1
4458.png,264,154,377,290,1
4458.png,278,220,355,283,1
6060.jpg,33,94,184,315,0
6060.jpg,146,253,291,409,0
6060.jpg,314,204,502,419,0
6060.jpg,422,0,712,289,0
5076.jpg,172,150,258,261,1
5076.jpg,372,128,456,242,1
5076.jpg,586,152,671,264,1
5076.jpg,780,136,864,248,1
5076.jpg,961,164,1043,267,1
5076.jpg,186,209,250,256,1
5076.jpg,384,190,446,236,1
5076.jpg,599,204,667,258,1
5076.jpg,786,187,855,243,1
5076.jpg,971,213,1036,269,1
5315.jpg,401,24,746,418,0
3900.png,151,64,303,264,1
3900.png,180,180,299,263,1
2521.png,285,6,455,209,0
2254.png,108,14,400,461,1
6018.jpg,162,266,236,331,0
6018.jpg,326,262,373,310,0
6018.jpg,453,196,516,286,0
6018.jpg,554,269,598,349,0
6018.jpg,596,278,665,351,0
5061.jpg,47,12,176,180,1
5061.jpg,312,23,566,366,1
3821.png,343,109,479,238,1
5910.jpg,296,6,533,291,0
6153.jpg,641,9,1199,636,0
3829.png,279,144,465,379,1
3829.png,60,163,207,370,1
3829.png,502,91,717,368,1
3597.png,104,19,314,325,0
5663.jpg,1123,75,1685,781,0
5380.jpg,235,163,656,753,0
2659.png,183,10,531,525,1
2659.png,187,232,511,521,1
3768.png,354,149,406,209,1
5956.jpg,188,72,301,208,0
2751.png,259,94,442,447,1
2751.png,185,263,294,435,1
2751.png,124,94,235,265,1
2751.png,7,0,123,154,1
2751.png,9,251,128,431,1
2751.png,17,87,105,151,1
2751.png,140,196,227,259,1
2751.png,273,300,441,443,1
2751.png,215,363,293,430,1
3977.png,442,77,628,261,1
3977.png,79,50,210,233,1
3977.png,454,164,595,255,1
4450.png,346,184,613,531,1
4450.png,58,218,340,575,1
4450.png,380,316,608,528,1
4450.png,85,408,339,577,1
3548.png,62,21,410,483,1
5377.jpg,498,2,1454,1116,1
2507.png,268,10,572,297,1
4678.png,176,2,547,483,1
6417.png,266,76,626,631,1
5017.jpg,227,10,673,650,1
5017.jpg,264,357,661,642,1
2506.png,34,131,175,318,1
2506.png,249,52,376,255,1
2506.png,59,224,172,316,1
2506.png,13,446,203,652,1
2506.png,14,544,113,647,1
5575.jpg,777,3,1642,1006,0
3004.png,453,24,674,258,1
3004.png,468,153,620,255,1
4067.png,155,31,301,170,1
2621.png,402,50,499,143,1
2437.png,573,114,689,265,1
2321.png,83,9,396,387,1
2205.png,83,6,545,558,1
3920.png,41,3,659,588,1
4155.png,80,255,400,475,1
2325.png,31,103,348,587,1
5433.jpg,348,224,466,318,1
5433.jpg,330,118,483,324,1
3541.png,152,5,511,514,1
5164.jpg,151,66,375,380,1
5164.jpg,467,63,627,259,1
5164.jpg,169,244,369,372,1
5164.jpg,531,151,625,245,1
5164.jpg,622,97,721,220,1
5164.jpg,677,152,721,220,1
3267.png,156,0,600,501,1
2041.jpg,1924,253,2090,462,0
2041.jpg,173,448,421,748,0
2041.jpg,821,639,1045,904,0
2041.jpg,1267,533,1475,781,1
2041.jpg,1288,619,1436,755,1
2336.png,503,123,628,283,1
2336.png,212,5,429,285,1
2336.png,515,219,627,282,1
1932.jpg,324,5,877,666,0
3447.png,247,11,462,287,1
3354.png,62,31,426,456,1
4586.png,83,24,236,154,1
4586.png,335,41,469,188,1
4586.png,104,72,208,151,1
4586.png,352,91,445,184,1
4796.png,288,68,474,295,0
2559.png,190,8,298,155,1
5998.jpg,105,102,203,220,0
5633.jpg,207,10,385,271,0
4568.png,293,206,478,387,1
3737.png,460,41,580,209,1
2082.jpg,262,21,550,349,0
5593.jpg,128,8,246,164,0
5593.jpg,341,11,461,156,0
5172.jpg,621,49,676,127,1
5172.jpg,467,69,515,137,1
5172.jpg,469,106,510,139,1
5172.jpg,622,89,671,124,1
5172.jpg,379,90,415,140,1
5172.jpg,122,117,173,177,1
5172.jpg,385,116,412,138,1
5172.jpg,132,156,160,177,1
5263.jpg,1159,604,1266,756,1
5263.jpg,882,574,992,711,1
5263.jpg,742,409,809,504,1
5263.jpg,1796,316,1871,384,1
5263.jpg,1184,696,1256,754,1
5263.jpg,934,676,987,711,1
5263.jpg,747,456,792,501,1
2595.png,260,81,547,482,1
4175.png,406,128,435,171,1
4175.png,222,145,251,184,1
4175.png,224,165,249,181,1
4175.png,407,149,430,170,1
2163.png,224,1,327,102,1
2425.png,341,6,553,220,1
2425.png,390,110,536,215,1
5008.jpg,113,60,394,466,1
5008.jpg,608,185,777,379,1
5008.jpg,805,169,911,307,1
5008.jpg,101,292,363,464,1
5008.jpg,623,295,733,379,1
5008.jpg,813,249,908,305,1
5008.jpg,443,252,502,307,0
3379.png,58,10,329,340,0
5561.jpg,450,13,737,385,0
4832.png,306,102,433,280,1
4323.png,483,22,562,111,1
3036.png,241,54,388,253,1
3036.png,287,157,381,251,1
4423.png,637,57,922,406,1
4423.png,643,234,799,400,1
3149.png,108,4,212,86,1
3149.png,382,4,541,139,1
3149.png,121,22,194,85,1
3149.png,384,70,422,137,1
6242.jpg,49,5,236,261,0
6242.jpg,388,183,570,440,0
2834.png,348,288,567,553,1
2834.png,556,381,716,611,1
2834.png,359,409,524,547,1
2834.png,584,511,715,606,1
2834.png,223,292,332,518,1
2834.png,160,329,271,558,1
2834.png,255,436,319,509,1
2834.png,160,498,239,560,1
